Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.atf4.vs.rosa26_logFC,treated.atf4.vs.rosa26_logCPM,treated.atf4.vs.rosa26_adjusted.pvalue
ENSMUSG00000029191.17,2.01955385780112e-05,Rfc1,protein_coding,-0.45011608948959,7.14720427247599,1.30317498885325e-06
ENSMUSG00000082321.4,2.01866726888656e-05,Gm14253,processed_pseudogene,NA,NA,NA
ENSMUSG00000097229.2,2.01395105182034e-05,Platr23,lncRNA,NA,NA,NA
ENSMUSG00000076891.2,2.0125675407388e-05,Traj39,TR_J_gene,-0.0617018564488263,1.22798608009614,0.959806250786726
ENSMUSG00000026388.16,2.00797244945729e-05,3110009E18Rik,protein_coding,-0.106868947678231,2.13006497956643,0.784948386712573
ENSMUSG00000037349.10,2.00713040571526e-05,Nudt22,protein_coding,-0.0375875405864811,2.21182491586253,0.924353505734292
ENSMUSG00000029504.6,2.00506236569287e-05,Ddx51,protein_coding,-0.286023698733344,5.63097531684343,0.00827557470580922
ENSMUSG00000074284.8,2.00381204039166e-05,Gm10658,lncRNA,-1.14073118109381,-0.0738727741739759,0.0571754914181354
ENSMUSG00000041417.16,2.00338408760819e-05,Pik3r1,protein_coding,0.367874329450989,6.59631829112259,0.000188231637943994
ENSMUSG00000034457.11,1.99762210625899e-05,Eda2r,protein_coding,NA,NA,NA
ENSMUSG00000032518.7,1.99320277084785e-05,Rpsa,protein_coding,-0.165308129616565,11.919132692199,0.416442923665418
ENSMUSG00000025731.17,1.9926121044874e-05,Mettl26,protein_coding,-0.316835181320528,4.0424418082974,0.00809598270623748
ENSMUSG00000051499.8,1.99236749774815e-05,Zfp786,protein_coding,0.119436201077338,-0.928853278335289,0.926729655184216
ENSMUSG00000099655.3,1.98999818469741e-05,2310034G01Rik,protein_coding,NA,NA,NA
ENSMUSG00000041720.15,1.98853917008898e-05,Pi4ka,protein_coding,0.0342921254924691,7.23170444590186,0.723141043306013
ENSMUSG00000036781.14,1.9875923947533e-05,Rps27l,protein_coding,-0.623877760293651,7.21732351177742,0.0197914449036983
ENSMUSG00000057963.10,1.98680132890668e-05,Itpk1,protein_coding,0.0314544520915814,5.3090501772333,0.800494644524717
ENSMUSG00000102300.2,1.98131641952193e-05,Gm34106,lncRNA,0.565314397847798,-1.11375264472408,0.59716254209265
ENSMUSG00000054280.15,1.98073550724096e-05,Prr14l,protein_coding,0.147538767228562,6.5759014416463,0.215728343314836
ENSMUSG00000028676.18,1.9791755700132e-05,Srsf10,protein_coding,-0.121888928686407,7.83993446084373,0.0707863388646267
ENSMUSG00000023979.15,1.97881903742784e-05,Guca1b,protein_coding,0.163972864291683,1.32575951518416,0.783085215107075
ENSMUSG00000086154.3,1.97732941080048e-05,Gm16196,lncRNA,0.192651337986275,-1.05391179061277,0.878334059162454
ENSMUSG00000004768.15,1.97430584764179e-05,Rab23,protein_coding,-0.209315673111944,3.16173276510082,0.25258486832498
ENSMUSG00000055670.15,1.97336671140375e-05,Zzef1,protein_coding,0.148630003559855,7.1399320641058,0.220905633133786
ENSMUSG00000094446.2,1.96859635401531e-05,Gm6344,processed_pseudogene,0.0144337188042385,0.343877948716304,0.983964197023672
ENSMUSG00000060739.9,1.96773868225021e-05,Nsa2,protein_coding,0.0259817582991317,8.01496229914455,0.903503114339224
ENSMUSG00000024921.18,1.96624278120266e-05,Smarca2,protein_coding,0.244184973596506,6.60977278522628,0.0233111329405061
ENSMUSG00000054428.13,1.9650011634236e-05,Atp5if1,protein_coding,-0.59938248283509,6.19688539633122,0.0192768249162487
ENSMUSG00000036327.19,1.95998836277481e-05,Qsox2,protein_coding,-0.0516943479409174,4.45578098422019,0.673425324845629
ENSMUSG00000084111.5,1.95977321807757e-05,Gm15710,processed_pseudogene,0.335590396696923,0.535879352487679,0.57558243323561
ENSMUSG00000029373.8,1.95829238497317e-05,Pf4,protein_coding,-2.13344098560077,-0.770917955332396,0.207719246323644
ENSMUSG00000080717.11,1.95651880663797e-05,NA,NA,-0.0564108933844894,4.00948060404681,0.775988158928924
ENSMUSG00000022751.10,1.95522799796628e-05,Nit2,protein_coding,-0.00276205203125124,4.02932575625498,0.992405179151254
ENSMUSG00000078941.10,1.9521940566666e-05,Ak6,protein_coding,0.0387633392351744,3.8798708974303,0.866633466637826
ENSMUSG00000084957.4,1.9503653142539e-05,Bbip1,protein_coding,-0.200554127526526,4.71778438803668,0.187633405845323
ENSMUSG00000056899.11,1.94831374232621e-05,Immp2l,protein_coding,-0.558351667853203,1.83655127271848,0.143230908738226
ENSMUSG00000037465.11,1.94794296375631e-05,Klf10,protein_coding,0.855586804958131,5.65121457021931,1.16400601475105e-06
ENSMUSG00000028409.12,1.94432874523102e-05,Smu1,protein_coding,-0.208700308648409,6.77722557407752,0.111120687162595
ENSMUSG00000024958.14,1.94388921421073e-05,NA,NA,-0.134423976778079,3.15422414755812,0.475458974093923
ENSMUSG00000057596.14,1.94201046586706e-05,Trim30d,protein_coding,0.0885039672217951,3.68350628992603,0.737682171104011
ENSMUSG00000044950.8,1.94187722087418e-05,Pwwp2a,protein_coding,0.256966088994785,5.47015291025278,0.0378577068791429
ENSMUSG00000107000.2,1.93970414277638e-05,Gm43481,TEC,0.670187970782041,2.91735060131982,0.225103162651525
ENSMUSG00000030410.17,1.9379260689535e-05,Dmwd,protein_coding,0.122127872605681,2.19078852609167,0.805520627730766
ENSMUSG00000024873.8,1.93614218611903e-05,Cnih2,protein_coding,0.340198614408952,2.61207811220647,0.265788139008848
ENSMUSG00000090467.4,1.93562653037715e-05,Gm4613,processed_pseudogene,NA,NA,NA
ENSMUSG00000032370.9,1.93375139547006e-05,Lactb,protein_coding,0.172545548336639,4.24226206874898,0.3958300613863
ENSMUSG00000057696.5,1.93197982150643e-05,Rpl30-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000091722.3,1.92878266954193e-05,Siah3,protein_coding,0.38610373231512,-0.984374340402263,0.739038862832278
ENSMUSG00000060244.3,1.92801820025699e-05,Alyref2,protein_coding,0.0694817926992924,1.52334962421662,0.895016936083285
ENSMUSG00000099094.2,1.92791753142151e-05,Gm19569,lncRNA,0.0732401823823881,0.859665291511485,0.903787991893286
ENSMUSG00000035901.15,1.92612407523095e-05,Dennd5a,protein_coding,0.574207200479676,6.03225558498919,4.99067517578091e-06
ENSMUSG00000021908.11,1.92487154918961e-05,Ncoa4-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000039013.17,1.92399862070441e-05,Siglecf,protein_coding,NA,NA,NA
ENSMUSG00000009907.18,1.92377894074532e-05,Vps4b,protein_coding,-0.0168893432718174,6.92782774468084,0.871533336965963
ENSMUSG00000026737.13,1.92254387105003e-05,Pip4k2a,protein_coding,0.0192144616795279,6.69655741189212,0.871192561734378
ENSMUSG00000037058.17,1.92096470317628e-05,Paip2,protein_coding,0.380328866255786,6.61501087644725,0.0116265661072612
ENSMUSG00000057054.12,1.92026413856027e-05,Inca1,protein_coding,-0.272762067201773,-0.382559184129794,0.703374063161016
ENSMUSG00000104496.2,1.9195364134548e-05,Gm5837,processed_pseudogene,NA,NA,NA
ENSMUSG00000020439.18,1.91866470201461e-05,NA,NA,-0.690804215973543,2.39488741324452,0.0709596483057439
ENSMUSG00000028953.11,1.91629158193821e-05,Abcf2,protein_coding,-0.500278285767401,7.10611863334334,1.18244554935873e-05
ENSMUSG00000091455.5,1.91464845120109e-05,Otogl,protein_coding,NA,NA,NA
ENSMUSG00000053173.13,1.91224946313083e-05,Rpl18-ps2,processed_pseudogene,-0.27321059331842,0.507750200684457,0.664218026257038
ENSMUSG00000121252.1,1.91055423287997e-05,Gm57410,lncRNA,NA,NA,NA
ENSMUSG00000097530.2,1.90998818399349e-05,Kansl2-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000020133.9,1.90748572203917e-05,2310011J03Rik,protein_coding,-0.0547442802175454,6.01239267391565,0.752502239596091
ENSMUSG00000116739.2,1.90151450521822e-05,Gm49733,lncRNA,NA,NA,NA
ENSMUSG00000057367.13,1.89716024404249e-05,Birc2,protein_coding,0.606715164354351,6.10832045192512,8.83954406154238e-07
ENSMUSG00000060600.16,1.89507887667104e-05,Eno3,protein_coding,-0.428957511686892,4.75688764348863,0.00221617742390737
ENSMUSG00000038295.15,1.89465786810941e-05,Atg9b,protein_coding,-0.538637895296261,2.93973794156969,0.0161268719378657
ENSMUSG00000024048.16,1.89439596669909e-05,Myl12a,protein_coding,-0.54854035583211,6.4993965769918,0.00243652128025331
ENSMUSG00000083391.3,1.88880805483196e-05,Gm14148,processed_pseudogene,NA,NA,NA
ENSMUSG00000050108.13,1.88637019739081e-05,Bpifc,protein_coding,NA,NA,NA
ENSMUSG00000097471.10,1.88499165001912e-05,5830432E09Rik,lncRNA,0.220724296331423,1.42471146661322,0.58105907024739
ENSMUSG00000083914.4,1.88403024246112e-05,Rps18-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000037443.14,1.88271545509217e-05,Cep85,protein_coding,0.0523832228644055,5.5879391196291,0.584685449163477
ENSMUSG00000112627.3,1.88199028827575e-05,4933412E12Rik,lncRNA,-0.0615418867378765,3.82140137656912,0.764126419949972
ENSMUSG00000023994.14,1.88086800166311e-05,Nfya,protein_coding,-0.0194583690607602,6.28412613631173,0.873211121020562
ENSMUSG00000023947.9,1.88073208112491e-05,Nfkbie,protein_coding,0.0234949073461553,4.28827355839078,0.896410189483068
ENSMUSG00000091957.5,1.87931597207755e-05,NA,NA,-0.500255320825668,1.17644108039838,0.251561654039994
ENSMUSG00000025351.15,1.87908101510794e-05,Cd63,protein_coding,NA,NA,NA
ENSMUSG00000072825.12,1.87866993239926e-05,NA,NA,0.383797066478054,5.76329751100532,0.000241187549584457
ENSMUSG00000058625.7,1.8784907180566e-05,Gm17383,processed_pseudogene,NA,NA,NA
ENSMUSG00000038957.14,1.87709412603935e-05,Edc3,protein_coding,0.183237821330784,5.93356114498356,0.126033916278686
ENSMUSG00000024334.10,1.87653194712554e-05,H2-Oa,protein_coding,-0.0386727268231774,3.34922046493256,0.883935460828471
ENSMUSG00000120923.1,1.87427986248185e-05,Gm56736,lncRNA,NA,NA,NA
ENSMUSG00000057738.15,1.8735122679574e-05,Sptan1,protein_coding,0.146496790540652,8.20037846298187,0.0427119502274111
ENSMUSG00000021356.11,1.87174285487525e-05,Irf4,protein_coding,-0.330319570978776,5.70357959426546,0.026759960157651
ENSMUSG00000022678.17,1.86954475761086e-05,Nde1,protein_coding,-0.185893488611138,6.59632865026553,0.0395731520080192
ENSMUSG00000027227.8,1.86865088850762e-05,Sord,protein_coding,-0.467419773739147,2.35685204414387,0.0750342677966147
ENSMUSG00000036023.7,1.86860235168221e-05,Parp2,protein_coding,-0.13352791429473,5.91952444553913,0.154411430316086
ENSMUSG00000026825.18,1.86856125629285e-05,Dnm1,protein_coding,0.383557154647339,-0.516428896928337,0.612457125330095
ENSMUSG00000029249.16,1.86846054795785e-05,Rest,protein_coding,0.247333042820583,6.3284222312113,0.0155961516807797
ENSMUSG00000045983.17,1.86638046033776e-05,Eif4g1,protein_coding,-0.29597038554345,9.56225081530029,0.000558231825778673
ENSMUSG00000047735.15,1.86564740248002e-05,Samd9l,protein_coding,0.0430273058440351,6.62975084277944,0.729650857695893
ENSMUSG00000029427.12,1.8626928218e-05,NA,NA,-0.161813013943172,6.25539846131965,0.0418543931374091
ENSMUSG00000024853.11,1.86185848893555e-05,Sf3b2,protein_coding,-0.270737824524712,8.44354384687578,0.00565111689044023
ENSMUSG00000040097.17,1.86156193419804e-05,Flywch1,protein_coding,-0.383038211452969,5.53613227526936,0.000363932800872116
ENSMUSG00000032000.18,1.85725189497318e-05,Birc3,protein_coding,0.527299637199725,5.78801953340123,1.61560870269803e-05
ENSMUSG00000034064.15,1.85717792343395e-05,Poglut1,protein_coding,0.0377899559743497,4.89346849266699,0.813461263587312
ENSMUSG00000022744.13,1.85693023861928e-05,Cldnd1,protein_coding,0.202969573499156,5.18541621150182,0.289714346895001
ENSMUSG00000037013.18,1.85618901908735e-05,Ss18,protein_coding,0.171617743797822,7.20386261780235,0.0256206750858867
ENSMUSG00000121247.1,1.85580890020865e-05,Gm57404,lncRNA,-0.0409094959461296,2.66963996326039,0.912460458304444
ENSMUSG00000029771.13,1.85553337993205e-05,Irf5,protein_coding,0.139588534096636,2.6068392336204,0.624924237955009
ENSMUSG00000025899.15,1.85410916926173e-05,Alkbh8,protein_coding,-0.0377378928811311,4.99999485012319,0.77163808614015
ENSMUSG00000091183.6,1.85005907565201e-05,Gm5141,protein_coding,-0.367157883882882,2.75526409654784,0.185671464907681
ENSMUSG00000009470.18,1.84917168689215e-05,Tnpo1,protein_coding,0.0552423419422087,8.50133602337018,0.43808287908412
ENSMUSG00000021773.12,1.84878183772221e-05,Comtd1,protein_coding,-0.363447143162524,4.214378858066,0.0182713499875308
ENSMUSG00000066809.2,1.84716740055082e-05,Gm10180,processed_pseudogene,-0.296583624252755,0.342805935956782,0.756608790594386
ENSMUSG00000054065.13,1.84564183328241e-05,Pkp3,protein_coding,-0.00871472498711584,5.43525559530253,0.972921105189451
ENSMUSG00000020982.10,1.84367249732847e-05,Nemf,protein_coding,-0.0765581311430628,6.56187727762072,0.562201468304368
ENSMUSG00000049807.17,1.8435094567945e-05,Arhgap23,protein_coding,NA,NA,NA
ENSMUSG00000024054.15,1.84334008140005e-05,Smchd1,protein_coding,-0.118095446362503,8.11898182979577,0.393348462488711
ENSMUSG00000057657.5,1.84286207686028e-05,Rps18-ps3,processed_pseudogene,0.570604106883916,-0.87333681181468,0.489163961518854
ENSMUSG00000022898.14,1.84111478765981e-05,Vps26c,protein_coding,0.016436996016642,5.17614967951515,0.934300892549704
ENSMUSG00000044700.16,1.83882654494408e-05,Tmem201,protein_coding,-0.364800364306375,5.32353317677096,0.000648719468572104
ENSMUSG00000024974.11,1.83641611580621e-05,Smc3,protein_coding,-0.0160384294890428,7.56025846921835,0.873970729132592
ENSMUSG00000026005.16,1.83305230162905e-05,Rpe,protein_coding,0.0780096273789303,5.82200098910005,0.595721727662558
ENSMUSG00000038650.16,1.82973552496618e-05,Rnh1,protein_coding,-0.004479304325635,6.03656866941352,0.984713993434195
ENSMUSG00000040751.13,1.8282008753942e-05,Lat2,protein_coding,0.0906546152836716,1.73785911632838,0.826925017296462
ENSMUSG00000037149.11,1.8252242280377e-05,Ddx1,protein_coding,-0.512206328489562,7.25431088746175,3.55031399343472e-05
ENSMUSG00000083449.2,1.82353868245109e-05,Gm13487,processed_pseudogene,NA,NA,NA
ENSMUSG00000082382.2,1.81967239568197e-05,Gm14970,processed_pseudogene,NA,NA,NA
ENSMUSG00000121117.1,1.81536020803724e-05,Gm56731,lncRNA,NA,NA,NA
ENSMUSG00000026172.13,1.81377710447137e-05,Bcs1l,protein_coding,-0.333026760415217,3.55656216170811,0.0506152052364624
ENSMUSG00000017485.12,1.81182548886818e-05,Top2b,protein_coding,0.197667981485755,8.84631296960467,0.00372572146693372
ENSMUSG00000036908.18,1.81164492868893e-05,Unc93b1,protein_coding,0.0517090749859321,5.07345872984323,0.73711505709393
ENSMUSG00000042705.10,1.81046232964015e-05,Commd10,protein_coding,-0.179450432001773,4.57221769674659,0.235464307680904
ENSMUSG00000026917.16,1.80987618009162e-05,Wdr5,protein_coding,-0.154612915995448,6.70244691306136,0.217393561296898
ENSMUSG00000084416.4,1.80983309256272e-05,Rpl10a-ps1,processed_pseudogene,-0.00085993017851856,2.00113437829996,0.998739209648277
ENSMUSG00000034908.17,1.80681672267972e-05,Sidt2,protein_coding,0.332605355739572,7.7094738589574,5.67932904049358e-05
ENSMUSG00000076435.4,1.80522743541846e-05,Acsf2,protein_coding,0.0902130382663715,4.67490821409539,0.465761782695599
ENSMUSG00000050335.18,1.80326723619269e-05,Lgals3,protein_coding,-0.58830032611104,5.14421691738533,0.00791574552386604
ENSMUSG00000108437.2,1.80263327674658e-05,Gm19366,processed_pseudogene,NA,NA,NA
ENSMUSG00000071528.5,1.79732664356041e-05,Atp5mk,protein_coding,-0.592239351200702,6.29476950380314,0.0553205013650811
ENSMUSG00000109864.2,1.7969715226814e-05,Eid3,protein_coding,-0.925385094950966,2.41446547616536,0.159518281833946
ENSMUSG00000030107.11,1.79587345665556e-05,Usp18,protein_coding,-0.305927189432982,2.55848014980755,0.260552069114906
ENSMUSG00000103572.2,1.7937297328084e-05,Gm37115,TEC,0.481596112146136,-0.339927727754999,0.633942891816821
ENSMUSG00000021408.16,1.7926067889143e-05,Ripk1,protein_coding,-0.0263103836435346,6.3773635506289,0.825287478429622
ENSMUSG00000026786.15,1.79210019565407e-05,Apbb1ip,protein_coding,-0.156503797594119,6.85508495243266,0.0638008826386916
ENSMUSG00000070583.2,1.79156789976063e-05,Fv1,protein_coding,-0.227404207574246,2.27150482659974,0.467853063146983
ENSMUSG00000023026.17,1.7909729099058e-05,Dip2b,protein_coding,0.317167844904204,6.45129998344953,0.00896700624398377
ENSMUSG00000027981.15,1.7895561599181e-05,Rnpc3,protein_coding,0.160080963003788,4.8518192801368,0.149114240833861
ENSMUSG00000001420.14,1.78880355936872e-05,Tmem79,protein_coding,-0.460300564507739,1.53714429125138,0.281378352855945
ENSMUSG00000068798.11,1.788647893074e-05,Rap1a,protein_coding,0.170009568956168,7.64428867227617,0.274251977121438
ENSMUSG00000052738.15,1.78649372580726e-05,Suclg1,protein_coding,-0.248863496158785,6.11374412652882,0.0582524270152449
ENSMUSG00000037119.5,1.78586159908545e-05,Fam91a1,protein_coding,0.0859436445902566,6.51729685374995,0.31544885698271
ENSMUSG00000056185.6,1.78468913369914e-05,Snx32,protein_coding,-0.318027642498546,3.2654644573032,0.217725998336027
ENSMUSG00000103094.2,1.78336654692214e-05,Gm37558,TEC,0.477741975402399,2.66738097461059,0.597494139548653
ENSMUSG00000039908.15,1.78151959871212e-05,Slc26a11,protein_coding,0.564079149834722,2.48463857807615,0.0268184583087687
ENSMUSG00000040794.6,1.78142088778367e-05,C1qtnf4,protein_coding,-0.0505125373998262,1.55781872537693,0.928015600028085
ENSMUSG00000039917.11,1.77932835277421e-05,Rhbdd2,protein_coding,-0.128789635944063,4.72003232998619,0.419266181439028
ENSMUSG00000037234.18,1.77831612196461e-05,Hook3,protein_coding,0.237455288981684,6.69651381592694,0.0365742199063392
ENSMUSG00000035370.10,1.77742686821464e-05,Gm49322,protein_coding,0.29031985133123,1.29300306297019,0.500987881479866
ENSMUSG00000035401.10,1.77739521646547e-05,Emsy,protein_coding,0.0385768780504409,6.15154983378664,0.869733559880321
ENSMUSG00000107481.2,1.77689323790894e-05,4833403J16Rik,lncRNA,0.464725733988524,3.99472141716318,0.00117703766989167
ENSMUSG00000026694.20,1.77390944706428e-05,Mettl13,protein_coding,-0.0669357457446181,5.54616424429391,0.650626114158082
ENSMUSG00000047248.21,1.77306601467616e-05,C2cd3,protein_coding,0.00335771951791439,6.58363225747848,0.98325602621207
ENSMUSG00000078776.10,1.77212436745002e-05,Fcgbpl1,protein_coding,NA,NA,NA
ENSMUSG00000028070.8,1.77183034188892e-05,Naxe,protein_coding,0.0496443539568221,4.60330141099557,0.849663732262434
ENSMUSG00000107200.2,1.77132886093916e-05,Gm43039,TEC,0.513985304991185,0.795895257688193,0.280633791375952
ENSMUSG00000042138.10,1.7711690418432e-05,Msantd2,protein_coding,0.079520343686499,4.31072716166678,0.592949854740911
ENSMUSG00000116380.2,1.77112657668168e-05,Gm39556,lncRNA,-0.0295141167019499,-0.273740359706183,0.97657220900167
ENSMUSG00000100954.7,1.76918229954916e-05,Gm10138,lncRNA,-0.834101921095781,0.895217916503949,0.0745305570585676
ENSMUSG00000022309.10,1.76701423800983e-05,Angpt1,protein_coding,NA,NA,NA
ENSMUSG00000022831.15,1.76662884207327e-05,Hcls1,protein_coding,-0.495448328546607,8.05073284483246,0.000519441788568799
ENSMUSG00000093577.2,1.76448948641775e-05,Gm20632,lncRNA,-0.647426518610371,-1.05445756567927,0.577689770934621
ENSMUSG00000035000.9,1.76334017951031e-05,Dpp4,protein_coding,0.495718347677534,6.91523443737272,4.02460660219102e-06
ENSMUSG00000027309.19,1.75858699195481e-05,Dnaaf9,protein_coding,0.260996955409747,4.17052070457884,0.153158485497756
ENSMUSG00000024357.11,1.75689445883594e-05,Sil1,protein_coding,0.0796909435829013,4.67182037412723,0.576976193478996
ENSMUSG00000055632.19,1.75229527249633e-05,Hmcn2,protein_coding,0.970555591869095,2.10082200907229,0.00351770892624788
ENSMUSG00000001785.14,1.7520401923299e-05,Pwp1,protein_coding,-0.207369629442929,6.27734483192233,0.0803051132360363
ENSMUSG00000062328.9,1.75121796416855e-05,Rpl17,protein_coding,-0.171929986601409,10.6988448723573,0.443490582727296
ENSMUSG00000045746.4,1.74970058033645e-05,B230317F23Rik,lncRNA,NA,NA,NA
ENSMUSG00000048385.10,1.74910639594567e-05,NA,NA,-0.197687914397852,-0.372442230461619,0.845343337631281
ENSMUSG00000003273.15,1.74691641677746e-05,Car11,protein_coding,NA,NA,NA
ENSMUSG00000108122.2,1.74366434680522e-05,Gm44116,TEC,-0.431905881557058,-0.78785573402598,0.744391154082801
ENSMUSG00000037916.15,1.74250186765933e-05,Ndufv1,protein_coding,-0.560915376279211,6.74069146764814,0.000106259173419082
ENSMUSG00000063328.7,1.74167004533442e-05,Gm9396,processed_pseudogene,0.167624015587662,-0.675310921266862,0.904222227945447
ENSMUSG00000030761.17,1.7407484062958e-05,Myo7a,protein_coding,-0.115627545704033,2.84196406937485,0.573704366372803
ENSMUSG00000063754.8,1.74073406207368e-05,Gm10136,processed_pseudogene,0.00300955605451645,-0.761869845145835,0.997768489688813
ENSMUSG00000036860.15,1.74065221701402e-05,Mrpl55,protein_coding,-0.669647471375608,4.07261840579289,0.0018155202244508
ENSMUSG00000030811.15,1.74024796891483e-05,Fbxl19,protein_coding,-0.134657333158694,3.97195457373979,0.338262234398019
ENSMUSG00000062456.5,1.73952319958206e-05,Rpl9-ps6,protein_coding,0.110170051552323,0.242213980172401,0.880088587713605
ENSMUSG00000030200.14,1.73759131869782e-05,Bcl2l14,protein_coding,NA,NA,NA
ENSMUSG00000115637.2,1.73673620906189e-05,Gm30970,processed_pseudogene,NA,NA,NA
ENSMUSG00000031563.9,1.73344460218539e-05,Wwc2,protein_coding,1.1864925654013,-0.813368753740029,0.173842940057407
ENSMUSG00000120898.1,1.73273353334195e-05,Gm56544,lncRNA,0.435923709289052,0.325274247106617,0.463218117318497
ENSMUSG00000043162.8,1.7303880142966e-05,Pyurf,protein_coding,-0.492546177899289,2.5265310655641,0.0521038196241172
ENSMUSG00000086942.2,1.72969681520501e-05,Gm15489,lncRNA,-1.18289733735151,-0.865865358437364,0.297134319562987
ENSMUSG00000030451.17,1.72770121631157e-05,Herc2,protein_coding,0.203092145213312,7.96321988508764,0.0279911523395137
ENSMUSG00000072763.3,1.72505734870875e-05,Zfp1007,protein_coding,0.0961996701728848,2.21540791764481,0.7460893834456
ENSMUSG00000030138.9,1.71988835456219e-05,Bms1,protein_coding,-0.161097613740671,7.14779564418425,0.0523006865513514
ENSMUSG00000034932.5,1.71929708882479e-05,Mrpl54,protein_coding,-0.36927624941883,6.04829175989909,0.069341020748404
ENSMUSG00000079610.10,1.71685628274022e-05,Ankrd39,protein_coding,0.0516944554016739,3.74358075624001,0.840726112068495
ENSMUSG00000071064.16,1.7149253871982e-05,Zfp827,protein_coding,0.339717793059373,5.24508559794663,0.0636634271455655
ENSMUSG00000034768.5,1.71400922964449e-05,Asb16,protein_coding,NA,NA,NA
ENSMUSG00000092368.3,1.71270478442095e-05,A930015D03Rik,lncRNA,0.302137017607409,2.27014189902707,0.452489671208969
ENSMUSG00000027132.4,1.71220156635038e-05,Katnbl1,protein_coding,-0.0605796510272581,4.48334193117348,0.688867700589294
ENSMUSG00000085287.10,1.70789060789689e-05,4833418N02Rik,lncRNA,0.437974265147383,0.0288129430446662,0.450930094312833
ENSMUSG00000074576.5,1.70765173139569e-05,Mocs3,protein_coding,-0.210935069706112,3.64002275871753,0.421119032254891
ENSMUSG00000049600.9,1.70760233330824e-05,NA,NA,-0.214375628407017,4.70933443709989,0.0498849911275632
ENSMUSG00000033845.14,1.70621673547843e-05,Mrpl15,protein_coding,-0.344590438168992,6.17386405560414,0.00486216338524833
ENSMUSG00000078201.6,1.70337567590941e-05,Tmem203,protein_coding,-0.0230915432155788,3.42605766689881,0.914529784399648
ENSMUSG00000055493.5,1.70189099078338e-05,Epm2a,protein_coding,0.535550810832409,-0.481119691357408,0.428868714269419
ENSMUSG00000031217.9,1.69893174811443e-05,Efnb1,protein_coding,0.328546043302778,0.612499007463504,0.547077131763975
ENSMUSG00000118087.3,1.6966042039503e-05,4833438C02Rik,lncRNA,-0.636307526596618,3.3459592075873,0.000983854100188395
ENSMUSG00000024989.16,1.69627289996623e-05,Cep55,protein_coding,-0.59863997267203,5.85104613592788,1.47376664207517e-05
ENSMUSG00000106576.2,1.6937272318827e-05,Gm4866,unprocessed_pseudogene,NA,NA,NA
ENSMUSG00000029869.8,1.69271933975533e-05,Ephb6,protein_coding,0.481014846858837,2.22973656735188,0.0742911038909153
ENSMUSG00000028133.18,1.69196085729272e-05,Rwdd3,protein_coding,-0.141369057192503,0.204375105747881,0.833926171640969
ENSMUSG00000086652.2,1.69159219617542e-05,Gm14029,lncRNA,-0.251082544650565,2.55035548422458,0.42898689948065
ENSMUSG00000038545.14,1.69073650515636e-05,Cul7,protein_coding,0.187217613271766,4.6458272091226,0.136525963857626
ENSMUSG00000000561.15,1.68946092009816e-05,Wdr77,protein_coding,-0.230204777333427,5.52243999730522,0.0161271673777028
ENSMUSG00000001445.11,1.68872648228372e-05,Mrpl10,protein_coding,-0.178634531053389,5.70796838072258,0.255779059235416
ENSMUSG00000065259.3,1.68716603804587e-05,Snora30,snoRNA,0.178695562760934,0.788787142313988,0.833563112221023
ENSMUSG00000021048.8,1.68607344199586e-05,Mthfd1,protein_coding,-0.792232370277369,7.18809777075764,1.08662192113714e-07
ENSMUSG00000019863.8,1.68505676817001e-05,Qrsl1,protein_coding,-0.0828133284095065,4.62267569838745,0.53270298727691
ENSMUSG00000035069.4,1.68345066267273e-05,Oma1,protein_coding,-0.232543371969297,4.01322876200654,0.100621237860951
ENSMUSG00000081319.2,1.68158796960623e-05,Gm12936,processed_pseudogene,NA,NA,NA
ENSMUSG00000063888.8,1.67963775978322e-05,Rpl7l1,protein_coding,-0.223759943595582,6.80381083069391,0.098099479642197
ENSMUSG00000024791.11,1.67930237512904e-05,Cdca5,protein_coding,-1.04017031210904,5.28101503212524,5.51686109318876e-07
ENSMUSG00000078974.11,1.67340238766217e-05,Sec61g,protein_coding,-0.602950548573838,6.06626426425308,0.0659877280232997
ENSMUSG00000027509.12,1.67005695030102e-05,Rae1,protein_coding,-0.274366186893349,6.49689262642258,0.00306064138341397
ENSMUSG00000098322.3,1.66567094672853e-05,5830468F06Rik,lncRNA,0.342584325543253,3.88704807815403,0.0161271673777028
ENSMUSG00000030157.6,1.66487813881262e-05,Clec2d,protein_coding,0.058101154929324,4.87374145005889,0.799870968892009
ENSMUSG00000004748.6,1.66087508609144e-05,Mtfp1,protein_coding,-0.171193821644523,1.06481446395701,0.746160990591912
ENSMUSG00000080059.5,1.66050739608311e-05,Rps19-ps3,processed_pseudogene,-0.0432340194300431,0.946088719573744,0.921283232298512
ENSMUSG00000023942.16,1.65962872784282e-05,Slc29a1,protein_coding,-0.385649069327258,6.9198929657899,0.000434010691328195
ENSMUSG00000018340.14,1.6595917018604e-05,Anxa6,protein_coding,-0.102511246082833,9.30602254357368,0.36087613916584
ENSMUSG00000120777.1,1.65950599340262e-05,Gm56626,lncRNA,0.612384073312389,0.784525562639162,0.114451323749122
