Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.cebpg.vs.rosa26_logFC,treated.cebpg.vs.rosa26_logCPM,treated.cebpg.vs.rosa26_adjusted.pvalue
ENSMUSG00000041995.9,5.92627738907996e-05,Zbed3,protein_coding,-0.41307866296944,3.97086118283155,0.0156299492719399
ENSMUSG00000031302.17,5.92170106389288e-05,Nlgn3,protein_coding,0.771429001274324,1.12102285009206,0.162788186618561
ENSMUSG00000040818.11,5.92032756123636e-05,Dennd6a,protein_coding,0.163642285960437,5.55646185419211,0.0783386407256248
ENSMUSG00000063457.15,5.91312142922612e-05,Rps15,protein_coding,-0.41309891292731,10.0892009602824,0.084038375651225
ENSMUSG00000058546.9,5.91186038131124e-05,Rpl23a,protein_coding,-0.250324333960831,10.5823840751577,0.274514118440209
ENSMUSG00000034471.13,5.91011010401791e-05,Caskin2,protein_coding,0.26131297399817,2.14085779893185,0.443766429017889
ENSMUSG00000035773.7,5.90721394711387e-05,Kiss1r,protein_coding,0.427521289655692,-0.481630200221461,0.552435832614821
ENSMUSG00000060183.8,5.90294871593311e-05,Cxcl11,protein_coding,NA,NA,NA
ENSMUSG00000029465.15,5.89952808676502e-05,Arpc3,protein_coding,-0.288733929899233,7.37084518301034,0.102063910740095
ENSMUSG00000028603.16,5.89898997957188e-05,Scp2,protein_coding,-0.172343011993775,6.40304620575206,0.329922464494723
ENSMUSG00000022010.20,5.89557563607454e-05,Tsc22d1,protein_coding,0.15274606438759,4.77585953228099,0.394380389179716
ENSMUSG00000024205.8,5.88494539536147e-05,Rpl36-ps2,processed_pseudogene,NA,NA,NA
ENSMUSG00000092118.2,5.88487124080724e-05,Fancf,protein_coding,-0.125915371140916,3.46404035924866,0.696246781514165
ENSMUSG00000013150.16,5.88358141625064e-05,Gfod2,protein_coding,0.280499683899886,2.6996138794005,0.228821834353312
ENSMUSG00000032577.17,5.87503020262184e-05,Mapkapk3,protein_coding,0.0739346815419277,7.36664987887575,0.437414303223661
ENSMUSG00000004085.15,5.87045504056579e-05,Map3k20,protein_coding,0.723087374516775,0.67380081653098,0.204436203674452
ENSMUSG00000031979.18,5.86715977034411e-05,Cog2,protein_coding,0.0535489128844194,5.64971655608906,0.673860156691707
ENSMUSG00000029641.9,5.85365772953622e-05,NA,NA,NA,NA,NA
ENSMUSG00000083016.5,5.84734119586572e-05,Gm12618,processed_pseudogene,NA,NA,NA
ENSMUSG00000090258.8,5.84401504740071e-05,Churc1,protein_coding,-0.0779335119986058,2.92220566592803,0.779822885144082
ENSMUSG00000029175.18,5.83583446977496e-05,Slc35f6,protein_coding,0.0317926335888818,3.33026590138296,0.90920869294448
ENSMUSG00000039671.19,5.83383264792979e-05,Zmynd8,protein_coding,0.227109665757536,6.78835009388189,0.120015786593648
ENSMUSG00000063684.10,5.83165168624899e-05,Hadhb-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000025759.12,5.82953444291291e-05,Mfsd8,protein_coding,0.356222566270788,4.04619746732981,0.0582370237433151
ENSMUSG00000019564.13,5.82022791719283e-05,Arid3a,protein_coding,-0.0459984924461617,4.27523972258894,0.785471756828736
ENSMUSG00000020605.10,5.80822683532053e-05,Hs1bp3,protein_coding,0.115682837284761,2.5558933217768,0.748273044357543
ENSMUSG00000029104.16,5.7918088085263e-05,Htt,protein_coding,0.0437251151085762,7.91569854627092,0.785185201031798
ENSMUSG00000003123.16,5.79047148463597e-05,Lipe,protein_coding,-0.225780768196659,2.61877117404117,0.363871294877913
ENSMUSG00000022265.8,5.77417718732339e-05,Ank,protein_coding,0.161031963671492,4.81958601841162,0.333711986283346
ENSMUSG00000053600.9,5.77316191480569e-05,Zfp472,protein_coding,-0.0149278024161097,4.49776202526485,0.947542695450961
ENSMUSG00000022564.8,5.77293080902308e-05,Grina,protein_coding,0.0580446786394112,5.43266211300737,0.676622820237172
ENSMUSG00000053799.9,5.76027941431983e-05,Exoc6,protein_coding,0.191924108713682,5.91867566024154,0.0955781815166211
ENSMUSG00000060012.10,5.76023565681022e-05,Kif13b,protein_coding,0.412239082428888,4.79095657609486,0.0362534791848633
ENSMUSG00000022125.8,5.75377053138297e-05,Cln5,protein_coding,-0.00695844865078399,4.83476866460287,0.976561942765883
ENSMUSG00000019088.15,5.74780248806897e-05,Dnase1l1,protein_coding,-0.056251671438589,2.59956876359137,0.850668823564142
ENSMUSG00000090841.3,5.74460162260894e-05,Myl6,protein_coding,-0.510992561951854,8.29782448679553,0.0374791344238026
ENSMUSG00000087403.10,5.7262210005905e-05,Kantr,protein_coding,-0.0576511874306938,3.48745811340335,0.775982358845415
ENSMUSG00000094828.6,5.72220348045758e-05,Trav3-3,TR_V_gene,0.00731305381085452,1.25815017307814,0.990631760986442
ENSMUSG00000025218.7,5.72121885178253e-05,Poll,protein_coding,-0.260937162702758,4.1014726638464,0.176557822837263
ENSMUSG00000120310.1,5.71757619172336e-05,Gm56728,lncRNA,0.618484689017272,0.914248635057322,0.146726545248831
ENSMUSG00000028015.4,5.71370090612144e-05,Ctso,protein_coding,0.265899309036346,5.08882036883046,0.032802861635905
ENSMUSG00000039640.8,5.71079941072584e-05,Mrpl12,protein_coding,-0.431762797320804,7.03110104697711,0.0986160141824658
ENSMUSG00000120300.1,5.70927080152889e-05,Gm56828,lncRNA,-0.134908545406834,0.548397882591675,0.829366844795731
ENSMUSG00000042320.18,5.70794125057645e-05,Prox2,protein_coding,0.187394771016937,2.24012325142832,0.505694125205247
ENSMUSG00000106110.2,5.70693039788675e-05,Gm43571,TEC,0.939208497851851,1.33673134852313,0.23295308649668
ENSMUSG00000085072.2,5.70632934579768e-05,Ict1os,lncRNA,-0.411410398720218,-0.385134487795809,0.587225261630896
ENSMUSG00000028800.16,5.70200046860894e-05,Hdac1,protein_coding,-0.408517711285354,7.61025153376507,0.00124160832830724
ENSMUSG00000046711.17,5.69115326882643e-05,Hmga1,protein_coding,-0.407345527181232,6.71853777028934,0.00337829133061198
ENSMUSG00000108980.2,5.67540855622592e-05,Gm45155,lncRNA,-0.148921053538488,0.916998153475789,0.787565176326083
ENSMUSG00000018427.9,5.66384577569037e-05,Ypel2,protein_coding,0.444224074845403,0.880481033626546,0.284395291977205
ENSMUSG00000025870.11,5.65847489907034e-05,Arl10,protein_coding,0.22532610665456,1.49738525170722,0.594251684642758
ENSMUSG00000020708.13,5.65748485009614e-05,Psmc5,protein_coding,-0.466733684411781,6.74541742130617,0.000635091339573591
ENSMUSG00000059213.8,5.65177331451285e-05,Ddn,protein_coding,-0.372150650111885,1.89314116864877,0.248331429165098
ENSMUSG00000029405.17,5.64899475819974e-05,G3bp2,protein_coding,-0.175714484885236,7.69652321742099,0.0385213691276916
ENSMUSG00000046139.9,5.642437124314e-05,Patl1,protein_coding,-0.00642580823661227,6.11832339127494,0.960115375128177
ENSMUSG00000023277.14,5.6366697326157e-05,Twf2,protein_coding,-0.207873126457741,6.76532942884109,0.21346827144259
ENSMUSG00000036052.15,5.62599155524053e-05,Dnajb5,protein_coding,-0.110495524265603,3.67357846312294,0.558356635304845
ENSMUSG00000105814.3,5.6194539537059e-05,Mir703,miRNA,-0.247042287057039,0.253860352807703,0.783066950025148
ENSMUSG00000041147.11,5.61522001051061e-05,Brca2,protein_coding,-0.387528044904392,6.08335092368897,0.00909235081304863
ENSMUSG00000067288.14,5.61334839795087e-05,Rps28,protein_coding,-0.520065946904502,8.87528720883383,0.0751616360071772
ENSMUSG00000103285.2,5.6056363446427e-05,Gm37274,TEC,0.930841140047328,1.06851701518757,0.297544391422566
ENSMUSG00000107756.2,5.58583327162105e-05,Gm44164,TEC,0.800315653691909,3.05705296118373,0.14103463152939
ENSMUSG00000062480.13,5.58515206573674e-05,Acat3,protein_coding,-0.83872705438614,0.736581588072991,0.164912393812204
ENSMUSG00000029048.4,5.58190343656121e-05,Rer1,protein_coding,-0.135623871991234,7.0914114582992,0.344830505829123
ENSMUSG00000045410.19,5.58136016966012e-05,Akr1e1,protein_coding,-0.282493530535705,3.15382554677694,0.327580937498403
ENSMUSG00000034681.18,5.57177790941367e-05,Rnps1,protein_coding,-0.292634810203296,7.46619848814541,0.00435556020334945
ENSMUSG00000055148.8,5.5651483217233e-05,Klf2,protein_coding,0.308330950450269,7.18238285110898,0.0725073096289304
ENSMUSG00000051149.16,5.56055992577948e-05,Adnp,protein_coding,0.155262290682461,3.99557621926345,0.363193376247813
ENSMUSG00000021192.17,5.548027925469e-05,Golga5,protein_coding,0.0349138251471025,5.88569359597684,0.784276598987758
ENSMUSG00000034066.14,5.53306332206962e-05,Farp2,protein_coding,0.134273986785405,1.84566899855229,0.740581308175565
ENSMUSG00000049723.15,5.53301973143346e-05,Mmp12,protein_coding,NA,NA,NA
ENSMUSG00000037916.15,5.5299105447231e-05,Ndufv1,protein_coding,-0.48985031125503,6.74069146764814,0.000808793980837232
ENSMUSG00000058351.12,5.52494456483945e-05,Uqcc5,protein_coding,-0.430359215730051,4.51626708931719,0.129897627707316
ENSMUSG00000036990.14,5.52365660855714e-05,Otud4,protein_coding,-0.0126022354295746,7.93641967082336,0.918199983132357
ENSMUSG00000029469.15,5.52272156969824e-05,Ift81,protein_coding,-0.093409022698836,0.10346988212712,0.89769076368524
ENSMUSG00000021270.14,5.52146289543631e-05,Hsp90aa1,protein_coding,-0.509398952672402,9.71508132415252,0.00298349978291685
ENSMUSG00000003033.16,5.51374855490982e-05,Ap1m1,protein_coding,-0.197408043790056,6.92290511980409,0.0418538901039864
ENSMUSG00000100394.2,5.51296621441696e-05,Gm28791,lncRNA,0.656323121790985,0.919974001755778,0.506231368896383
ENSMUSG00000086743.3,5.49917679741547e-05,Hnrnpa1l2-ps,processed_pseudogene,NA,NA,NA
ENSMUSG00000025271.14,5.49580897328893e-05,Pfkfb1,protein_coding,0.18423402812261,2.82954275630625,0.649890737098587
ENSMUSG00000020261.16,5.49494774432301e-05,Slc36a1,protein_coding,0.0277339378006164,4.3702287028303,0.868292388770975
ENSMUSG00000031667.17,5.48297183646947e-05,Aktip,protein_coding,-0.038803621562277,3.89315991741673,0.844680172433107
ENSMUSG00000089683.3,5.4735097055438e-05,4930570N18Rik,lncRNA,0.312483800691705,0.513763387364005,0.710050702640819
ENSMUSG00000036768.7,5.4606627905511e-05,Kif15,protein_coding,-0.507302558617678,7.07947722378455,4.9488716328608e-05
ENSMUSG00000056832.15,5.456560716248e-05,Ift56,protein_coding,NA,NA,NA
ENSMUSG00000032555.11,5.4496788449535e-05,Topbp1,protein_coding,-0.393930554824905,8.49859131099219,7.99484858558037e-05
ENSMUSG00000024942.20,5.44643773846634e-05,Capn1,protein_coding,-0.160265848438546,7.27363021812598,0.134717874808185
ENSMUSG00000078439.10,5.44302587611116e-05,Smim24,protein_coding,-0.281431130879243,1.58472398664955,0.468550273674191
ENSMUSG00000035765.11,5.43711835445122e-05,Dym,protein_coding,-0.193261557033719,5.21252599311114,0.0504911271991321
ENSMUSG00000019942.14,5.43465556315146e-05,Cdk1,protein_coding,-0.597906869492567,6.97685983821163,0.000584875286096162
ENSMUSG00000024507.7,5.42703785500278e-05,Hsd17b4,protein_coding,-0.26565053608907,5.40606301691307,0.0605661334954588
ENSMUSG00000083374.2,5.42665950243592e-05,Gm11449,processed_pseudogene,NA,NA,NA
ENSMUSG00000049285.5,5.41670319339874e-05,Mblac1,protein_coding,0.852096336056897,-0.29144275800204,0.286975663323695
ENSMUSG00000022139.18,5.40559279246473e-05,Mbnl2,protein_coding,-0.153056563635482,5.92373033595071,0.300571872319364
ENSMUSG00000039021.16,5.4041245765275e-05,Ttc16,protein_coding,0.00496201202243332,-0.267859343263289,0.994955492810154
ENSMUSG00000025049.7,5.39471940027558e-05,Taf5,protein_coding,-0.317717699060397,4.67891473976262,0.00577614559750217
ENSMUSG00000020954.17,5.38652916589295e-05,Strn3,protein_coding,0.222979786511299,5.97104377111836,0.128235989213456
ENSMUSG00000026646.17,5.38180048124139e-05,Suv39h2,protein_coding,-0.513271252688441,3.83225839566535,0.0128539933839114
ENSMUSG00000004070.16,5.38122244791036e-05,Hmox2,protein_coding,-0.30928428000743,5.64221443706274,0.0353516769818568
ENSMUSG00000070337.5,5.37927157734639e-05,Gpr179,protein_coding,0.403801680000149,0.240886031486714,0.467949435439325
ENSMUSG00000065353.3,5.37888188342956e-05,Snora73b,snoRNA,-0.206047761229063,2.35910176821239,0.670018900555835
ENSMUSG00000016493.14,5.37110147393512e-05,Cd46,protein_coding,0.750332128925381,2.62944586199349,0.0437779891196387
ENSMUSG00000034714.10,5.35332699451901e-05,Ttyh2,protein_coding,NA,NA,NA
ENSMUSG00000020329.13,5.35207504186313e-05,Polrmt,protein_coding,-0.103064334898564,5.29986288404022,0.553919858503907
ENSMUSG00000029192.18,5.3460820246671e-05,Tbc1d14,protein_coding,-0.153126816586453,6.03140592553578,0.133747430348252
ENSMUSG00000033027.16,5.3432464657297e-05,Klrc3,protein_coding,0.263182789798959,-1.13581317110568,0.832502455999522
ENSMUSG00000038102.16,5.34056983659342e-05,Trappc11,protein_coding,-0.00541909988884288,5.86737752386691,0.970171884318776
ENSMUSG00000081640.2,5.33870382313984e-05,Rplp0-ps1,processed_pseudogene,NA,NA,NA
ENSMUSG00000119985.1,5.33420468840734e-05,Gm56570,lncRNA,NA,NA,NA
ENSMUSG00000090576.3,5.32854489689411e-05,Gm17055,lncRNA,NA,NA,NA
ENSMUSG00000001313.13,5.32709967927926e-05,Rnd2,protein_coding,0.652433511056077,-0.353150938923473,0.46863329608993
ENSMUSG00000023025.17,5.31937257215645e-05,Larp4,protein_coding,-0.205113899325518,7.61829932400996,0.00838456966539689
ENSMUSG00000084399.3,5.31572785869106e-05,NA,NA,NA,NA,NA
ENSMUSG00000076866.4,5.31452265864735e-05,Trdv2-2,TR_V_gene,0.164824729871074,1.99042840283809,0.660890712260452
ENSMUSG00000025428.16,5.30995799918068e-05,Atp5f1a,protein_coding,-0.303410041443332,9.68970853284359,0.0334831644171236
ENSMUSG00000026766.17,5.30930552292729e-05,Mmadhc,protein_coding,-0.231291276318072,5.64169622837476,0.0592800134084383
ENSMUSG00000059277.14,5.30299749086072e-05,R74862,lncRNA,NA,NA,NA
ENSMUSG00000031403.15,5.30192428577042e-05,Dkc1,protein_coding,-0.328371543413433,7.80688860927251,0.000723751271928533
ENSMUSG00000030560.18,5.29088254566721e-05,Ctsc,protein_coding,-0.0590946567923606,6.24516784430702,0.630338797008571
ENSMUSG00000003680.17,5.28863992909582e-05,Taf6l,protein_coding,-0.152631333589822,3.7923340151117,0.31515412649184
ENSMUSG00000020340.17,5.28196265017713e-05,Cyfip2,protein_coding,-0.349004874167639,8.97595621199638,0.000796172529832012
ENSMUSG00000057069.8,5.27875466484013e-05,Ero1b,protein_coding,0.183945618965308,3.93194740311902,0.243332256967302
ENSMUSG00000081643.2,5.2783659909587e-05,Gm11605,processed_pseudogene,-0.7939009727724,-1.31655539331957,0.709809937131183
ENSMUSG00000013822.8,5.27832627614601e-05,Elof1,protein_coding,-0.621936641209526,5.43195041576504,0.00149064850126183
ENSMUSG00000103976.2,5.27744354764513e-05,Gm37677,TEC,1.02727489595327,1.93577000414207,0.282214691980269
ENSMUSG00000027132.4,5.26929462500536e-05,Katnbl1,protein_coding,-0.0650905394693098,4.48334193117348,0.672861873326661
ENSMUSG00000099843.3,5.26746488438804e-05,Gm7160,lncRNA,-0.119671288793154,1.33408788717207,0.81985937580314
ENSMUSG00000059237.7,5.26535240322118e-05,Ppp1r2-ps4,processed_pseudogene,NA,NA,NA
ENSMUSG00000055413.13,5.26317944300661e-05,H2-Q5,protein_coding,0.262020632513755,6.21801847241921,0.00826827347923782
ENSMUSG00000033147.17,5.25666028651093e-05,Slc22a15,protein_coding,0.0820864958097519,2.06220409927435,0.80381661014363
ENSMUSG00000038637.16,5.25522263871635e-05,Lrrc56,protein_coding,-0.0380837354034812,1.44555297605555,0.950732098017329
ENSMUSG00000068856.4,5.25241231023197e-05,Sf3b4,protein_coding,-0.50414603903339,6.31322707938648,0.000560620037987372
ENSMUSG00000037703.15,5.24761929951619e-05,Lzts3,protein_coding,0.562637680651891,1.52257783390734,0.17038771324189
ENSMUSG00000024079.5,5.24432699619701e-05,Eif2ak2,protein_coding,-0.120348749334575,5.53269289573639,0.475460771685615
ENSMUSG00000100529.2,5.24301581557867e-05,Gm19261,lncRNA,0.194803577298954,-0.578493924920305,0.804269834332616
ENSMUSG00000057880.13,5.24238541688402e-05,Abat,protein_coding,NA,NA,NA
ENSMUSG00000026568.7,5.23935323975175e-05,Mpc2,protein_coding,-0.0681446517945321,5.09455330827273,0.734982961364297
ENSMUSG00000026700.5,5.23897152846612e-05,Tnfsf4,protein_coding,0.889590847466518,0.931879024649191,0.0529484074145909
ENSMUSG00000120342.1,5.23801594367742e-05,Gm57287,lncRNA,0.2047250183575,-1.00429400304039,0.806252521838604
ENSMUSG00000039187.17,5.23698585345657e-05,Fanci,protein_coding,-0.52694187098493,5.61675046117448,9.67677403155539e-05
ENSMUSG00000060771.16,5.23475225078689e-05,Tsga10,protein_coding,0.133453712834071,1.99781286877633,0.750918885351718
ENSMUSG00000026425.16,5.23429915268502e-05,Srgap2,protein_coding,0.0288161026755015,6.06003484747819,0.856054749964136
ENSMUSG00000044155.12,5.23381081594806e-05,Lsm8,protein_coding,-0.279334610185616,5.99080498046527,0.215830086108944
ENSMUSG00000020717.20,5.22296131020187e-05,Pecam1,protein_coding,0.411912708276557,5.38862752592037,0.000229199965045307
ENSMUSG00000071415.7,5.22161636764773e-05,Rpl23,protein_coding,-0.234299602216901,10.3394985286795,0.343156506082708
ENSMUSG00000013622.16,5.2138219224671e-05,Atraid,protein_coding,0.0153664454834873,4.44798335133489,0.938639678759672
ENSMUSG00000024670.18,5.21042823736867e-05,Cd6,protein_coding,0.135032259889234,7.54749642941395,0.15263013854526
ENSMUSG00000027351.15,5.20683856150692e-05,Spred1,protein_coding,-0.195553667436106,4.82018001029785,0.139026092962984
ENSMUSG00000054008.10,5.20579978270566e-05,Ndst1,protein_coding,0.09654952497985,6.38165801425908,0.243934606993653
ENSMUSG00000020363.7,5.2036424658911e-05,Gfpt2,protein_coding,NA,NA,NA
ENSMUSG00000022838.15,5.20286677997107e-05,Eaf2,protein_coding,0.000514805645478689,-0.578606515804601,0.999543264379531
ENSMUSG00000061315.15,5.20137177981649e-05,Naca,protein_coding,-0.353241431983055,9.22335273281348,0.0319164494060764
ENSMUSG00000087881.3,5.20037649502329e-05,Gm22442,scaRNA,0.966950943860288,0.501634827447041,0.068678216317964
ENSMUSG00000120443.1,5.19920892081064e-05,Gm57341,lncRNA,-0.201017174851979,-0.967207658803538,0.857562202118947
ENSMUSG00000025997.14,5.18954149383685e-05,Ikzf2,protein_coding,0.722550389503084,5.55598059458649,0.000128089999310534
ENSMUSG00000027531.17,5.18034620564318e-05,Impa1,protein_coding,-0.0787198236607799,5.59624288491187,0.596546743008848
ENSMUSG00000024217.11,5.17944451761532e-05,Snrpc,protein_coding,-0.425438628409166,6.1546129693069,0.002755204416291
ENSMUSG00000016487.16,5.17868909389515e-05,Ppfibp1,protein_coding,-0.334566286644119,4.00218099867529,0.0109191448265673
ENSMUSG00000006021.6,5.17196275747673e-05,Kptn,protein_coding,-0.142598651523836,4.58022732204913,0.305179342367365
ENSMUSG00000036503.14,5.15698796124178e-05,Rnf13,protein_coding,0.14165942630071,5.46449029982784,0.391188584039044
ENSMUSG00000026858.19,5.15534799516154e-05,Miga2,protein_coding,-0.174000119117592,3.63650450029378,0.352009551051667
ENSMUSG00000019951.11,5.1546755864046e-05,Bltp3b,protein_coding,0.0610822614088663,5.55890910539578,0.488077157205745
ENSMUSG00000097217.4,5.14731160825465e-05,Gm26549,lncRNA,0.302535357040154,0.38322257312169,0.687560523746017
ENSMUSG00000059461.8,5.1472283952058e-05,Gm7331,processed_pseudogene,1.29559136901727,-0.821012688735576,0.0865825905707121
ENSMUSG00000024795.12,5.14590955693652e-05,Kif20b,protein_coding,-0.265390587386486,6.55202490612376,0.00513237061822767
ENSMUSG00000022132.16,5.13951176340521e-05,Cldn10,protein_coding,NA,NA,NA
ENSMUSG00000034617.8,5.13549974450659e-05,Mtrr,protein_coding,-0.14980754033021,5.56763804826859,0.0917376701206661
ENSMUSG00000076889.2,5.13258771872147e-05,Traj41,TR_J_gene,0.517734417732908,1.04960153999225,0.471966584120611
ENSMUSG00000020496.11,5.11917075800068e-05,Rnf187,protein_coding,-0.141879713703853,7.54135692740198,0.314039601275154
ENSMUSG00000111740.2,5.10582132054418e-05,Gm49783,TEC,0.262418901698011,1.72169215894225,0.605952413339812
ENSMUSG00000004473.11,5.09684085359682e-05,Clec11a,protein_coding,-0.550026992548514,-0.17372656308269,0.406341719456661
ENSMUSG00000042198.13,5.09058111873834e-05,Chchd7,protein_coding,0.108966681594069,4.38375208780115,0.587408479597653
ENSMUSG00000027087.12,5.09056129379177e-05,Itgav,protein_coding,0.0450531679583076,5.54827878117228,0.790066330381483
ENSMUSG00000027952.17,5.09028923401738e-05,Pmvk,protein_coding,-0.328279689785111,4.21185563163173,0.135194204484479
ENSMUSG00000060860.9,5.08492299828483e-05,Ube2s,protein_coding,-0.356838715820719,7.4696564484113,0.0139742672147431
ENSMUSG00000050608.12,5.0767429398753e-05,Micos10,protein_coding,-0.372691875016973,6.42385230230525,0.0409274800712458
ENSMUSG00000022789.16,5.07552704341638e-05,Dnm1l,protein_coding,-0.155442554964838,6.7076944513327,0.140148877679377
ENSMUSG00000070643.12,5.07162468081733e-05,Sox13,protein_coding,0.364001012331547,0.293543851913233,0.666341052660955
ENSMUSG00000026792.17,5.06798493301895e-05,Lrsam1,protein_coding,0.387624057244401,2.94212169010742,0.157786605692543
ENSMUSG00000052675.12,5.05209476597617e-05,Zfp112,protein_coding,0.894417614689688,1.31148114666794,0.0266173398702692
ENSMUSG00000024382.14,5.05084496015015e-05,Ercc3,protein_coding,-0.159482346794693,5.69244206276445,0.139502122394633
ENSMUSG00000023827.9,5.04907021624757e-05,Agpat4,protein_coding,0.000391679389999199,3.48904666048253,0.99853758129009
ENSMUSG00000080870.2,5.04845124473782e-05,Gm14111,processed_pseudogene,NA,NA,NA
ENSMUSG00000041650.16,5.04563680529276e-05,Pcca,protein_coding,-0.289982293712351,4.5911791691101,0.0177779488586695
ENSMUSG00000009647.14,5.04414869938505e-05,Mcu,protein_coding,-0.0544658500022963,3.52635602164204,0.800833337013717
ENSMUSG00000027679.14,5.04299841262552e-05,Dnajc19,protein_coding,-0.195919281711188,5.41919155087678,0.436233805172645
ENSMUSG00000027884.17,5.04119054298318e-05,Clcc1,protein_coding,-0.133632675089609,5.28015975313678,0.290069033070928
ENSMUSG00000021470.20,5.03803301884466e-05,Ercc6l2,protein_coding,0.177526739552338,5.63162041984834,0.135660841735234
ENSMUSG00000033632.17,5.03693786513623e-05,NA,NA,0.205410541494495,3.79486503766317,0.285948882652872
ENSMUSG00000039114.17,5.03656939692254e-05,Nrn1,protein_coding,-0.00719746979290054,4.68379842084959,0.974529528278678
ENSMUSG00000035228.16,5.03132577933924e-05,Ccdc106,protein_coding,0.30196264145918,-0.334928208018802,0.718194843989443
ENSMUSG00000106904.2,5.03113914771214e-05,Gm43029,TEC,0.404143488260346,1.40128321390326,0.514726204566122
ENSMUSG00000035513.20,5.03100340439622e-05,NA,NA,0.0335260860400906,2.59317700358822,0.918837770760417
ENSMUSG00000020898.19,5.02300795848529e-05,Ctc1,protein_coding,-0.221987420884228,5.85516069986081,0.015244227169341
ENSMUSG00000028622.12,5.02163660862843e-05,Mrpl37,protein_coding,-0.100876231634003,5.86211067566347,0.353623894900943
ENSMUSG00000001942.9,5.01489061396512e-05,Siae,protein_coding,0.143296097237244,3.83346678954089,0.361273869569479
ENSMUSG00000050022.17,5.01375764675335e-05,Amz1,protein_coding,0.0513451986243968,1.96389572525937,0.884476738367967
ENSMUSG00000026222.17,5.01319465201931e-05,Sp100,protein_coding,0.142619549565425,8.10891389677551,0.113406166822936
ENSMUSG00000071528.5,5.0083646835179e-05,Atp5mk,protein_coding,-0.585353030119299,6.29476950380314,0.0768986103682881
ENSMUSG00000039497.9,5.0071612155749e-05,Dse,protein_coding,0.268320703533833,3.74855982253539,0.270130011365064
ENSMUSG00000040413.16,5.00401431958221e-05,Timd2,protein_coding,NA,NA,NA
ENSMUSG00000067547.7,4.99898581356942e-05,Gm7666,transcribed_processed_pseudogene,0.352977172761409,0.484052526731763,0.522752236528784
ENSMUSG00000005312.16,4.99811231893809e-05,Ubqln1,protein_coding,-0.0906238584565241,7.20066953079719,0.460227547995199
ENSMUSG00000056310.15,4.99079080410393e-05,Tyw1,protein_coding,0.0288254698410992,5.22240981465794,0.830269248074845
ENSMUSG00000021411.17,4.98545726195862e-05,Pxdc1,protein_coding,NA,NA,NA
ENSMUSG00000038827.12,4.97448773337729e-05,Abitram,protein_coding,-0.067563709287755,5.53964111217713,0.468808483886576
ENSMUSG00000027668.14,4.96058040940826e-05,Mfn1,protein_coding,-0.10283918475132,5.13336636545972,0.474521330209258
ENSMUSG00000020743.16,4.95890535276142e-05,Mif4gd,protein_coding,0.0140701997409632,5.12276280897339,0.946810766094287
ENSMUSG00000106149.2,4.95625348598852e-05,Gm43430,TEC,0.745206849603291,3.67897653386752,0.355707932733276
ENSMUSG00000021572.10,4.95624551462023e-05,Cep72,protein_coding,0.097678119750842,4.14739701735347,0.47837987908938
ENSMUSG00000078521.3,4.9559363852422e-05,Aunip,protein_coding,-0.838328244369795,3.82300944118037,0.000254904943268196
ENSMUSG00000022552.17,4.95544968981778e-05,Sharpin,protein_coding,-0.0223574121938987,5.59590112111851,0.900286596594939
ENSMUSG00000064853.3,4.95460830261532e-05,Gm23442,snoRNA,0.574622666238896,-0.46594332485169,0.450813151143048
ENSMUSG00000029455.15,4.95429082279806e-05,Aldh2,protein_coding,-0.315042707712808,4.78342594909609,0.0688046126098354
ENSMUSG00000050533.4,4.95424878942873e-05,Gm9845,processed_pseudogene,NA,NA,NA
ENSMUSG00000029456.13,4.95390741234294e-05,Acad10,protein_coding,0.120416478308507,3.60980127945814,0.549758312147886
ENSMUSG00000111606.2,4.95301484575158e-05,Gm7213,processed_pseudogene,NA,NA,NA
ENSMUSG00000022429.12,4.94440198501023e-05,Dmc1,protein_coding,NA,NA,NA
ENSMUSG00000027984.9,4.93017035871398e-05,Hadh,protein_coding,-0.300291817103766,5.44882082259425,0.129046836695446
ENSMUSG00000110631.2,4.92725816247455e-05,Gm42047,lncRNA,-0.286767127741966,9.3721088585246,0.17414738316984
ENSMUSG00000069833.14,4.92608538449658e-05,Ahnak,protein_coding,0.39610365889309,8.55915097362712,0.000279756936957646
ENSMUSG00000024402.6,4.92570598655733e-05,Lta,protein_coding,-0.326384622765002,7.26986593590544,0.00470266107004751
ENSMUSG00000022466.7,4.920943831044e-05,Rpap3,protein_coding,-0.359095667873352,5.0290150197982,0.00191578090731781
ENSMUSG00000036202.17,4.91977950036061e-05,Rif1,protein_coding,-0.0644132487322941,7.83937904997892,0.587912825308322
ENSMUSG00000089988.3,4.91593606416761e-05,Gm16238,processed_pseudogene,NA,NA,NA
ENSMUSG00000020459.15,4.91090270951965e-05,Mtif2,protein_coding,-0.0684949746336342,5.40986999124438,0.523984644223678
ENSMUSG00000037279.14,4.91082599650484e-05,Ovol2,protein_coding,NA,NA,NA
ENSMUSG00000028896.14,4.91005405841817e-05,Rcc1,protein_coding,-0.43537202427507,7.16222716206192,0.00191578090731781
ENSMUSG00000071662.5,4.90731057302993e-05,Polr2g,protein_coding,-0.33849253342292,4.97681696018342,0.0633550490558645
ENSMUSG00000020640.11,4.9062796488531e-05,Itsn2,protein_coding,0.127604509893,7.76429857655017,0.160230098176598
